longitude,latitude,age,rooms,bedrooms,value
-118.05,34.08,30,3.6728971962616823,0.9976635514018691,1592000
-118.05,34.08,25,3.7965970610982214,1.099767981438515,1435000
-118.05,34.07,32,4.340096618357488,1.038647342995169,1831000
-118.05,34.06,45,3.1987951807228914,0.9879518072289156,1625000
-118.05,34.06,32,3.4900763358778626,0.9984732824427481,1745000
-118.05,34.06,25,3.441077441077441,0.9797979797979798,1420000
-118.05,34.05,36,5.447236180904523,1.015075376884422,1622000
-118.05,34.04,33,5.245136186770428,1.0116731517509727,1612000
-118.05,34.02,31,5.714285714285714,1.1428571428571428,3750000
-118.05,33.99,42,5.662100456621005,0.9155251141552512,2634000
-118.05,33.99,38,4.535014005602241,1.061624649859944,1824000
-118.05,33.98,41,4.377260981912145,1.0671834625322998,1553000
-118.05,33.98,41,3.605128205128205,1.0974358974358975,1375000
-118.05,33.98,34,5.275862068965517,0.9605911330049262,1728000
-118.05,33.97,36,4.240713224368499,1.0222882615156017,1540000
-118.05,33.96,37,4.071428571428571,1.0124223602484472,1603000
-118.05,33.94,34,3.8076923076923075,0.9230769230769231,1490000
-118.05,33.93,35,4.756207674943567,1.0835214446952597,1500000
-118.05,33.92,33,4.289699570815451,1.0085836909871244,1547000
-118.05,33.87,18,6.535809018567639,1.0251989389920424,3138000
-118.05,33.86,16,4.728026533996683,1.0381426202321724,2656000
-118.05,33.86,16,6.774683544303797,0.9898734177215189,3504000
-118.05,33.85,25,7.889502762430939,1.0718232044198894,3131000
-118.05,33.83,24,6.490225563909775,1.019548872180451,2867000
-118.05,33.82,25,5.841509433962264,1.0528301886792453,1596000
-118.05,33.82,21,8.056451612903226,1.0,3867000
-118.05,33.81,26,5.6066666666666665,0.9711111111111111,2346000
-118.05,33.79,19,5.8769716088328074,1.1198738170347002,2774000
-118.05,33.78,25,7.760598503740648,1.084788029925187,3535000
-118.05,33.78,18,7.5198237885462555,0.9559471365638766,3909000
-118.05,33.73,25,5.293361884368308,0.9635974304068522,2661000
-118.05,33.72,17,4.6182266009852215,1.1625615763546797,2261000
-118.05,33.72,14,4.074695121951219,1.0472560975609757,1889000
-118.05,33.71,25,7.586837294332724,1.0420475319926874,4616000
-118.05,33.65,5,8.093425605536332,1.0784313725490196,4777000
-118.06,34.17,38,7.173684210526316,1.0473684210526315,4104000
-118.06,34.16,46,5.49438202247191,1.1161048689138577,2865000
-118.06,34.16,34,5.575242718446602,1.016990291262136,3625000
-118.06,34.14,42,6.836111111111111,1.0527777777777778,4373000
-118.06,34.14,40,6.8785529715762275,0.979328165374677,4939206
-118.06,34.13,40,5.097041420118344,1.0863905325443788,3915000
-118.06,34.13,28,4.444891980959356,1.0519956060051263,2273000
-118.06,34.12,25,5.126482213438735,1.1172595520421607,2481000
-118.06,34.11,39,5.344969199178645,1.1232032854209446,2487000
-118.06,34.1,43,5.4880239520958085,1.062874251497006,2567000
-118.06,34.1,42,5.588652482269503,1.1099290780141844,2836000
-118.06,34.1,38,5.302134646962233,1.0443349753694582,2571000
-118.06,34.1,38,5.288503253796096,0.9587852494577006,2601000
-118.06,34.1,38,6.363636363636363,1.0714285714285714,2659000
-118.06,34.09,40,5.224867724867725,1.029100529100529,2516000
-118.06,34.09,38,5.487870619946092,1.045822102425876,2625000
-118.06,34.09,36,5.227848101265823,1.0042194092827004,2581000
-118.06,34.08,37,3.9292929292929295,1.0353535353535352,1805000
-118.06,34.08,34,4.885714285714286,1.0612244897959184,1891000
-118.06,34.07,30,3.340086830680174,0.975397973950796,1844000
-118.06,34.06,28,3.4306451612903226,1.0080645161290323,1739000
-118.06,34.06,28,3.097560975609756,1.0540069686411149,1659000
-118.06,34.04,28,4.406976744186046,1.055232558139535,1603000
-118.06,34.02,25,5.343373493975903,0.9623493975903614,1888000
-118.06,34.01,34,5.909638554216867,1.1927710843373494,1551000
-118.06,33.99,47,5.438356164383562,1.0582191780821917,1661000
-118.06,33.99,46,5.701421800947867,1.037914691943128,1744000
-118.06,33.99,45,5.884,1.02,1880000
-118.06,33.99,38,4.8977272727272725,1.0113636363636365,1862000
-118.06,33.98,50,5.380281690140845,1.1173708920187793,1726000
-118.06,33.98,42,6.451923076923077,1.1682692307692308,1869000
-118.06,33.98,40,4.6567567567567565,1.0,1692000
-118.06,33.98,40,5.164835164835165,0.9340659340659341,1780000
-118.06,33.98,38,6.104918032786885,1.0459016393442624,1776000
-118.06,33.97,39,5.3042071197411005,0.970873786407767,1758000
-118.06,33.97,37,5.140625,0.9625,1592000
-118.06,33.91,36,4.945454545454545,0.9854545454545455,1733000
-118.06,33.91,24,4.647619047619048,0.9942857142857143,1577000
-118.06,33.9,37,4.919491525423729,1.076271186440678,1580000
-118.06,33.89,26,5.5300668151447665,0.9175946547884187,2205000
-118.06,33.88,17,6.729400749063671,1.0046816479400749,3374000
-118.06,33.86,16,6.274356103023516,1.0503919372900337,2937000
-118.06,33.85,16,6.890625,1.03125,4374000
-118.06,33.84,26,4.843423799582464,1.011830201809325,2109000
-118.06,33.84,20,4.722175732217573,1.0301255230125523,1684000
-118.06,33.83,21,5.882089552238806,0.9776119402985075,3439000
-118.06,33.83,17,3.93812375249501,1.029940119760479,1638000
-118.06,33.82,24,6.24294670846395,1.0579937304075235,2134000
-118.06,33.81,25,6.428308823529412,0.9430147058823529,2630000
-118.06,33.8,21,4.60377358490566,1.0566037735849056,1969000
-118.06,33.8,20,4.536184210526316,1.0953947368421053,1953000
-118.06,33.78,22,7.482439926062846,1.0388170055452866,3556000
-118.06,33.73,16,7.598615916955017,1.041522491349481,5082636
-118.06,33.72,22,8.088180112570356,0.9962476547842402,4952347
-118.06,33.72,17,5.744974874371859,1.1771356783919598,5348335
-118.06,33.72,14,8.35423197492163,1.0376175548589341,5045639
-118.07,34.17,36,5.8474576271186445,0.9539951573849879,3261000
-118.07,34.17,35,5.7272727272727275,0.9973262032085561,3260000
-118.07,34.16,39,6.536231884057971,0.9601449275362319,3975000
-118.07,34.16,35,5.754414125200642,1.0770465489566614,3300000
-118.07,34.15,45,4.67948717948718,1.0128205128205128,2092000
-118.07,34.14,42,5.095541401273885,1.0907643312101911,2604000
-118.07,34.13,27,4.439624853458382,1.0703399765533412,2512000
-118.07,34.12,43,5.610108303249097,1.036101083032491,2726000
-118.07,34.12,30,4.145009416195857,1.0527306967984935,2799000
-118.07,34.11,47,5.333333333333333,1.2435897435897436,2250000
-118.07,34.11,41,5.382739212007505,1.0562851782363978,2707000
-118.07,34.1,34,4.409001956947162,1.0215264187866928,2598000
-118.07,34.1,32,4.224308300395257,1.0484189723320159,2141000
-118.07,34.1,28,3.654054054054054,0.9567567567567568,1875000
-118.07,34.09,33,5.445,1.1125,2120000
-118.07,34.08,38,4.5762081784386615,1.0278810408921932,2119000
-118.07,34.07,31,4.945848375451264,1.0252707581227436,1993000
-118.07,34.07,19,4.2,1.0621621621621622,2071000
-118.07,34.06,34,4.110157367668097,1.0271816881258942,1686000
-118.07,34.01,38,5.35799522673031,1.0596658711217184,1710000
-118.07,34.01,36,5.058181818181819,1.029090909090909,1768000
-118.07,34.0,42,4.0,1.0086206896551724,1438000
-118.07,34.0,37,4.976588628762542,1.0635451505016722,1673000
-118.07,33.99,41,4.854838709677419,1.0161290322580645,1633000
-118.07,33.99,39,3.2857142857142856,0.8988095238095238,1533000
-118.07,33.99,35,5.642361111111111,1.0486111111111112,1649000
-118.07,33.98,41,5.259786476868327,0.9715302491103203,1698000
-118.07,33.98,32,4.788405797101449,1.0347826086956522,1678000
-118.07,33.97,36,5.735562310030395,1.1246200607902737,1707000
-118.07,33.97,32,4.287515762925599,1.0416141235813368,1556000
-118.07,33.96,30,4.336448598130841,1.074766355140187,1471000
-118.07,33.91,35,5.217798594847775,1.0843091334894615,1577000
-118.07,33.9,45,5.270029673590504,1.0474777448071217,1692000
-118.07,33.9,42,4.416666666666667,0.9824561403508771,1627000
-118.07,33.9,39,4.8301158301158305,1.054054054054054,1641000
-118.07,33.89,35,4.320754716981132,1.0339622641509434,1203000
-118.07,33.89,32,5.052777777777778,1.0722222222222222,1460000
-118.07,33.89,29,5.126126126126126,0.9774774774774775,1853000
-118.07,33.89,17,4.341796875,1.0625,1608000
-118.07,33.88,18,6.310880829015544,0.9715025906735751,3447000
-118.07,33.88,17,4.593511450381679,1.0286259541984732,1397000
-118.07,33.88,16,6.091358024691358,1.0185185185185186,2842000
-118.07,33.87,28,5.592074592074592,1.0163170163170163,2201000
-118.07,33.87,18,6.6895874263261295,1.0923379174852652,2991000
-118.07,33.86,31,6.235169491525424,1.097457627118644,2259000
-118.07,33.86,28,5.421212121212121,1.0666666666666667,1897000
-118.07,33.85,16,6.6861702127659575,1.074468085106383,3197000
-118.07,33.83,17,4.316920322291853,1.0456580125335722,1429000
-118.07,33.82,27,6.2160714285714285,1.0285714285714285,2282000
-118.07,33.81,22,7.366847826086956,0.9565217391304348,3988000
-118.07,33.8,22,4.715254237288136,1.1457627118644067,2182000
-118.07,33.79,26,7.0752,0.9984,3207000
-118.07,33.73,13,6.013201320132013,1.033003300330033,4017000
-118.07,33.72,32,5.641148325358851,1.1961722488038278,5440597
-118.07,33.72,24,4.881889763779528,1.1653543307086613,4850000
-118.07,33.67,13,7.139275766016713,0.9902506963788301,4379000
-118.08,34.16,42,5.629032258064516,1.0725806451612903,2424000
-118.08,34.15,28,7.67741935483871,1.8709677419354838,5421585
-118.08,34.14,54,6.855614973262032,1.0106951871657754,4708000
-118.08,34.14,42,5.02803738317757,1.1009345794392524,2811000
-118.08,34.13,46,8.537931034482758,1.013793103448276,4901815
-118.08,34.13,39,5.669064748201439,0.920863309352518,3967000
-118.08,34.13,35,6.518900343642612,0.9587628865979382,5036830
-118.08,34.13,28,4.7049525816649105,1.0379346680716544,2285000
-118.08,34.12,41,5.666666666666667,0.9929078014184397,3250000
-118.08,34.12,34,5.197508896797153,1.1405693950177935,2641000
-118.08,34.12,27,5.315457413249211,1.0757097791798107,2705000
-118.08,34.11,42,5.024856596558317,1.0038240917782026,2572000
-118.08,34.11,42,5.562146892655368,0.9971751412429378,2853000
-118.08,34.1,36,5.026266416510319,1.0281425891181988,2132000
-118.08,34.1,32,5.370018975332068,1.223908918406072,2146000
-118.08,34.09,34,4.546134663341646,1.139650872817955,2072000
-118.08,34.09,33,4.824528301886793,1.090566037735849,2088000
-118.08,34.09,32,4.279627163781624,0.9560585885486018,2068000
-118.08,34.08,43,4.44559585492228,1.0414507772020725,2114000
-118.08,34.04,20,5.164456233421751,1.013262599469496,1851000
-118.08,34.02,14,4.778058007566204,1.021437578814628,1442000
-118.08,34.01,36,3.8282208588957056,0.9877300613496932,1476000
-118.08,34.01,34,3.618147448015123,1.0378071833648392,1502000
-118.08,34.01,33,4.827433628318584,1.0309734513274336,1764000
-118.08,34.01,32,5.11139896373057,1.038860103626943,1581000
-118.08,34.0,35,3.5783132530120483,1.0301204819277108,1509000
-118.08,33.99,38,4.964601769911504,0.967551622418879,1707000
-118.08,33.99,37,4.793918918918919,1.0472972972972974,1620000
-118.08,33.99,36,3.532286212914485,1.0296684118673647,1639000
-118.08,33.98,39,4.5701754385964914,0.9692982456140351,1578000
-118.08,33.98,36,5.525925925925926,1.0444444444444445,1658000
-118.08,33.97,38,5.316062176165803,0.9844559585492227,1632000
-118.08,33.97,36,4.767045454545454,0.9176136363636364,1633000
-118.08,33.97,36,5.242718446601942,0.9644012944983819,1667000
-118.08,33.97,35,5.729166666666667,1.0763888888888888,1612000
-118.08,33.96,35,5.4366925064599485,1.0310077519379846,1650000
-118.08,33.96,34,4.96875,1.0763888888888888,1654000
-118.08,33.95,37,4.923728813559322,0.9830508474576272,1628000
-118.08,33.94,21,4.796341463414634,1.1573170731707316,1714000
-118.08,33.93,39,4.994186046511628,0.9534883720930233,1582000
-118.08,33.93,39,4.61875,1.0125,1580000
-118.08,33.93,34,4.623145400593472,1.1127596439169138,1651000
-118.08,33.93,33,4.951859956236324,1.1181619256017505,1728000
-118.08,33.92,39,4.972560975609756,0.9817073170731707,1657000
-118.08,33.92,34,4.791855203619909,0.9886877828054299,1668000
-118.08,33.91,36,4.816770186335404,0.922360248447205,1681000
-118.08,33.91,30,3.641340782122905,1.0525139664804468,1656000
-118.08,33.91,30,3.3317073170731706,1.1219512195121952,1599000
-118.08,33.91,18,4.30958904109589,1.084931506849315,1469000
-118.08,33.9,44,4.924050632911392,1.0,1683000
-118.08,33.9,42,4.804347826086956,1.0108695652173914,1611000
-118.08,33.89,41,4.659217877094972,0.9273743016759777,1675000
-118.08,33.89,37,5.12,1.1511111111111112,1536000
-118.08,33.89,35,3.908759124087591,1.0583941605839415,1149000
-118.08,33.89,33,5.002347417840376,1.0211267605633803,1457000
-118.08,33.89,28,3.8475836431226766,1.0223048327137547,1234000
-118.08,33.88,30,3.8326612903225805,1.0463709677419355,1201000
-118.08,33.88,27,4.262865090403338,1.023643949930459,2081000
-118.08,33.87,23,4.561151079136691,0.9928057553956835,2008000
-118.08,33.86,29,4.423337856173677,1.062415196743555,2155000
-118.08,33.86,29,4.104838709677419,0.9475806451612904,1988000
-118.08,33.86,26,4.182795698924731,0.9301075268817204,2365000
-118.08,33.86,17,5.852331606217617,0.9922279792746114,2870000
-118.08,33.85,22,4.8842592592592595,0.9444444444444444,1913000
-118.08,33.85,19,6.446293494704992,1.0257186081694403,2887000
-118.08,33.84,31,5.25497287522604,1.0452079566003616,1946000
-118.08,33.84,31,4.008431703204047,1.0118043844856661,1704000
-118.08,33.84,25,4.297674418604651,1.1081395348837209,1533000
-118.08,33.83,30,4.167619047619048,1.059047619047619,1368000
-118.08,33.82,30,4.061633281972265,1.00462249614792,1183000
-118.08,33.81,20,7.202517162471396,1.0720823798627002,4025000
-118.08,33.8,29,6.218274111675127,1.0372250423011844,3694000
-118.08,33.78,30,6.954106280193237,0.9734299516908212,3647000
-118.08,33.78,25,5.892580287929126,1.070874861572536,3401000
-118.08,33.77,26,4.26417704011065,1.1147994467496543,685000
-118.08,33.77,26,3.947058823529412,1.080392156862745,675000
-118.08,33.76,27,3.412903225806452,1.0258064516129033,713000
-118.08,33.76,26,3.182108626198083,1.1629392971246006,467000
-118.08,33.76,26,3.6561338289962824,1.0724907063197027,543000
-118.08,33.76,25,3.341708542713568,1.067001675041876,469000
-118.08,33.72,14,5.506811989100817,1.0790190735694822,3407000
-118.09,34.18,34,7.447368421052632,0.9784688995215312,5329719
-118.09,34.17,36,6.277292576419214,1.205240174672489,2693000
-118.09,34.16,45,6.229461756373937,1.0141643059490084,3211000
-118.09,34.15,49,5.642307692307693,0.9961538461538462,2601000
-118.09,34.15,46,4.927272727272728,1.3454545454545455,2375000
-118.09,34.15,45,4.113149847094801,1.0886850152905199,2109000
-118.09,34.14,40,5.768656716417911,1.0242537313432836,3738000
-118.09,34.12,45,7.251833740831296,1.0146699266503667,5260906
-118.09,34.12,38,6.092378752886836,0.9976905311778291,3427000
-118.09,34.11,45,6.515570934256055,0.9515570934256056,4148000
-118.09,34.11,36,6.153526970954357,1.0933609958506223,3168000
-118.09,34.1,40,5.230769230769231,1.0796703296703296,2104000
-118.09,34.1,27,4.159169550173011,1.0602076124567474,2017000
-118.09,34.09,40,3.8513513513513513,0.9369369369369369,2240000
-118.09,34.09,36,4.272,0.984,1885000
-118.09,34.08,42,4.341991341991342,1.0216450216450217,2183000
-118.09,34.08,34,4.502976190476191,1.1428571428571428,2356000
-118.09,34.08,33,4.359756097560975,1.048780487804878,2060000
-118.09,34.07,45,4.6328125,1.0390625,1993000
-118.09,34.07,38,4.408510638297872,0.9617021276595744,1842000
-118.09,34.07,31,4.0852713178294575,0.9767441860465116,1885000
-118.09,34.07,26,4.670588235294118,1.0705882352941176,1708000
-118.09,34.06,38,3.905683192261185,1.0157194679564692,1716000
-118.09,34.06,31,4.441860465116279,1.12015503875969,1856000
-118.09,34.05,22,4.859504132231405,0.9834710743801653,1990000
-118.09,34.04,24,5.693726937269373,0.948339483394834,2726000
-118.09,34.04,18,4.3730407523510975,1.072884012539185,1685000
-118.09,34.02,33,4.824055666003976,1.0984095427435387,2086000
-118.09,34.02,28,5.784256559766764,0.9125364431486881,2502000
-118.09,34.01,42,3.76890756302521,0.9621848739495799,1141000
-118.09,34.01,36,4.283625730994152,1.0614035087719298,1506000
-118.09,34.01,31,4.8384279475982535,1.039301310043668,1495000
-118.09,34.0,36,5.140298507462687,1.0537313432835822,1606000
-118.09,34.0,35,4.674556213017752,0.9792899408284024,1625000
-118.09,33.99,34,5.033088235294118,0.9926470588235294,1726000
-118.09,33.98,39,4.436018957345971,0.919431279620853,1695000
-118.09,33.98,37,4.523985239852398,0.940959409594096,1722000
-118.09,33.97,39,5.010204081632653,1.010204081632653,1660000
-118.09,33.97,35,5.425661914460285,1.1018329938900204,1643000
-118.09,33.96,36,5.310064935064935,0.9788961038961039,1697000
-118.09,33.96,36,4.789699570815451,0.9828326180257511,1632000
-118.09,33.96,20,4.109677419354838,1.0150537634408603,1630000
-118.09,33.95,36,4.94044665012407,0.9826302729528535,1666000
-118.09,33.95,32,4.967889908256881,0.944954128440367,1708000
-118.09,33.94,36,5.602434077079107,0.9574036511156186,1834000
-118.09,33.94,33,5.00253164556962,1.0227848101265822,1754000
-118.09,33.93,37,5.769230769230769,1.0532544378698225,1753000
-118.09,33.93,36,4.6209912536443145,0.9416909620991254,1834000
-118.09,33.92,36,5.362612612612613,0.9436936936936937,1711000
-118.09,33.92,36,5.598173515981735,0.9634703196347032,1708000
-118.09,33.92,35,4.658878504672897,0.9789719626168224,1662000
-118.09,33.92,33,5.201183431952662,1.0710059171597632,1686000
-118.09,33.92,31,5.084615384615384,1.0743589743589743,1683000
-118.09,33.91,36,5.380597014925373,1.0111940298507462,1622000
-118.09,33.91,34,4.882716049382716,1.058641975308642,1411000
-118.09,33.91,14,5.105603448275862,1.3017241379310345,1594000
-118.09,33.9,36,4.2631578947368425,0.9789473684210527,1587000
-118.09,33.9,33,4.827285921625545,1.0449927431059507,1763000
-118.09,33.89,27,4.191122071516646,1.0875462392108508,1666000
-118.09,33.88,27,5.500881834215168,1.1199294532627866,1953000
-118.09,33.85,19,6.037174721189591,1.0193308550185873,2865000
-118.09,33.84,27,4.98125,0.921875,2177000
-118.09,33.84,23,5.347878787878788,1.103030303030303,2131000
-118.09,33.83,36,6.199546485260771,1.0158730158730158,2273000
-118.09,33.82,36,5.603535353535354,0.9924242424242424,2398000
-118.09,33.81,36,5.7784615384615385,0.9938461538461538,2544000
-118.09,33.81,36,5.334630350194552,0.9727626459143969,2433000
-118.09,33.8,36,5.2560975609756095,0.9817073170731707,2539000
-118.09,33.79,36,6.671949286846276,1.0412044374009508,2473000
-118.09,33.79,31,6.791332263242376,0.9903691813804173,3601000
-118.09,33.78,26,7.25,1.0067567567567568,3427000
-118.09,33.77,27,3.6698564593301435,1.0207336523125996,675000
-118.09,33.77,26,3.8470926058865755,1.0825556353194543,613000
-118.09,33.77,26,3.5408163265306123,1.0433673469387754,620000
-118.09,33.75,32,6.567368421052632,1.0252631578947369,3800000
-118.09,33.74,44,4.553133514986376,1.0626702997275204,4222000
-118.09,33.71,19,7.091370558375634,1.3756345177664975,4958851
-118.09,33.7,13,4.907407407407407,0.9969135802469136,2951000
-118.1,34.18,47,6.0055401662049865,0.9750692520775623,3009000
-118.1,34.18,39,6.846607669616519,0.9911504424778761,4500000
-118.1,34.17,46,5.375757575757576,0.9545454545454546,2796000
-118.1,34.17,44,5.011123470522803,0.9944382647385984,3005000
-118.1,34.15,32,4.6350710900473935,1.0758293838862558,1990000
-118.1,34.15,14,4.204081632653061,1.075801749271137,1775000
-118.1,34.14,45,4.9056,1.0544,3244000
-118.1,34.13,44,7.4591439688715955,1.0311284046692606,5258126
-118.1,34.12,50,8.696682464454977,1.09478672985782,5360363
-118.1,34.12,49,7.0185528756957325,1.0742115027829313,5238442
-118.1,34.11,49,6.802020202020202,1.0565656565656565,3514000
-118.1,34.1,52,6.081632653061225,1.064625850340136,2800000
-118.1,34.1,34,4.178282009724473,1.0453808752025933,2109000
-118.1,34.1,29,4.4734411085450345,1.0346420323325636,2346000
-118.1,34.09,46,5.426923076923077,1.0096153846153846,2383000
-118.1,34.09,44,5.079913606911447,1.0453563714902807,2580000
-118.1,34.09,42,5.347985347985348,1.0586080586080586,2273000
-118.1,34.08,37,4.550314465408805,1.0361635220125787,2081000
-118.1,34.08,24,3.6370967741935485,1.0451612903225806,2046000
-118.1,34.08,21,4.087878787878788,1.0666666666666667,1821000
-118.1,34.07,36,3.9323308270676693,1.0268528464017186,1850000
-118.1,34.07,33,3.298464491362764,1.0374280230326296,2037000
-118.1,34.07,29,3.8279220779220777,1.0162337662337662,1768000
-118.1,34.06,36,3.9972677595628414,1.0081967213114753,1792000
-118.1,34.06,31,3.933793103448276,1.0206896551724138,1788000
-118.1,34.05,31,4.977622377622378,1.0265734265734265,1833000
-118.1,34.05,26,4.917763157894737,1.0789473684210527,1523000
-118.1,34.02,37,4.294117647058823,0.9747899159663865,1894000
-118.1,34.02,33,6.568965517241379,0.9885057471264368,2799000
-118.1,34.01,42,4.818791946308725,1.0,1958000
-118.1,34.01,23,3.180811808118081,1.062730627306273,1833000
-118.1,34.0,32,3.9369202226345084,1.0964749536178107,1693000
-118.1,33.99,36,5.327526132404182,1.0104529616724738,1752000
-118.1,33.99,35,4.966292134831461,1.0187265917602997,1625000
-118.1,33.99,31,4.684466019417476,1.0533980582524272,1903000
-118.1,33.98,34,4.7282229965156795,1.0801393728222997,1567000
-118.1,33.96,40,5.989690721649485,1.127147766323024,1731000
-118.1,33.96,38,5.3624595469255665,1.0841423948220066,1601000
-118.1,33.96,36,4.237894736842105,0.9157894736842105,1921000
-118.1,33.96,36,5.103448275862069,1.0344827586206897,1625000
-118.1,33.95,34,5.048611111111111,1.0847222222222221,1969000
-118.1,33.95,27,4.706214689265536,1.0310734463276836,2043000
-118.1,33.94,34,7.028880866425993,1.0252707581227436,4536000
-118.1,33.94,33,5.415254237288136,1.0932203389830508,1890000
-118.1,33.93,36,4.803418803418803,0.9273504273504274,1745000
-118.1,33.93,35,5.711267605633803,1.0633802816901408,1861000
-118.1,33.93,33,4.4,0.9701492537313433,1668000
-118.1,33.92,35,5.225388601036269,0.9922279792746114,1716000
-118.1,33.91,40,5.181818181818182,1.0101010101010102,1676000
-118.1,33.91,36,5.584615384615384,1.1153846153846154,1676000
-118.1,33.91,36,5.373134328358209,1.0,1758000
-118.1,33.91,35,4.975,1.046875,1650000
-118.1,33.9,43,5.028455284552845,0.9878048780487805,1660000
-118.1,33.9,40,4.973544973544974,0.9973544973544973,1746000
-118.1,33.9,37,4.3497267759562845,0.9562841530054644,1564000
-118.1,33.9,37,5.150485436893204,0.9805825242718447,1619000
-118.1,33.9,35,4.678861788617886,1.008130081300813,1600000
-118.1,33.89,36,5.613138686131387,1.0364963503649636,1821000
-118.1,33.89,35,5.372972972972973,1.0972972972972972,1780000
-118.1,33.89,34,5.060948081264108,0.9841986455981941,1856000
-118.1,33.88,18,6.552117263843648,0.994299674267101,3196000
-118.1,33.86,21,5.373239436619718,1.0985915492957747,2681000
-118.1,33.85,36,5.7315175097276265,0.9844357976653697,2280000
-118.1,33.85,28,6.023454157782516,1.0021321961620469,2420000
-118.1,33.85,19,5.674285714285714,0.9942857142857143,2776000
-118.1,33.84,36,6.634615384615385,1.0480769230769231,2091000
-118.1,33.84,36,6.003134796238244,0.9905956112852664,2258000
-118.1,33.84,36,6.203187250996016,1.0756972111553784,2196000
-118.1,33.84,35,6.806083650190114,1.0228136882129277,2262000
-118.1,33.83,37,6.164670658682635,1.0449101796407185,2252000
-118.1,33.83,36,5.609561752988048,0.9960159362549801,2225000
-118.1,33.82,36,5.752969121140143,0.997624703087886,2257000
-118.1,33.82,36,5.791666666666667,1.0297619047619047,2548000
-118.1,33.82,36,5.884146341463414,1.079268292682927,2444000
-118.1,33.81,36,5.219512195121951,0.8902439024390244,2460000
-118.1,33.81,36,6.228571428571429,1.0317460317460319,2396000
-118.1,33.8,37,5.530487804878049,1.0030487804878048,2408000
-118.1,33.79,36,5.945132743362832,1.0548672566371682,2494000
-118.1,33.79,35,6.2368421052631575,0.9973684210526316,2872000
-118.1,33.78,35,6.010767160161508,0.9959623149394348,2518000
-118.1,33.74,37,3.5354609929078014,0.9290780141843972,4000000
-118.1,33.74,33,4.556989247311828,1.1268817204301076,4955000
-118.1,33.74,32,3.974609375,1.015625,5411576
-118.1,33.74,31,4.225806451612903,1.103225806451613,4571000
-118.11,34.19,50,7.114427860696518,0.9253731343283582,4833000
-118.11,34.18,52,7.2877551020408164,1.0408163265306123,3760000
-118.11,34.17,50,5.929701230228471,1.0509666080843585,2616000
-118.11,34.17,46,5.167577413479052,1.0783242258652095,2346000
-118.11,34.16,55,7.112612612612613,1.0337837837837838,3256000
-118.11,34.16,52,5.6826484018264845,0.997716894977169,3203000
-118.11,34.15,40,4.4520547945205475,1.1621004566210045,1961000
-118.11,34.15,26,3.923076923076923,0.998211091234347,1841000
-118.11,34.14,54,7.795454545454546,1.077922077922078,3587000
-118.11,34.14,44,5.129082426127527,0.9564541213063764,4348000
-118.11,34.12,54,8.512968299711815,1.069164265129683,5190779
-118.11,34.11,50,7.503521126760563,1.0352112676056338,3522000
-118.11,34.1,49,5.738775510204082,0.9755102040816327,2929000
-118.11,34.1,44,4.412280701754386,0.9539473684210527,2266000
-118.11,34.1,20,4.186991869918699,1.0867208672086721,1925000
-118.11,34.08,45,5.3951219512195125,1.102439024390244,2448000
-118.11,34.08,42,4.940809968847352,1.0031152647975077,2432000
-118.11,34.08,30,5.032119914346895,1.0107066381156318,2010000
-118.11,34.07,46,5.4066985645933014,1.0956937799043063,2444000
-118.11,34.07,19,3.6954022988505746,1.042528735632184,2023000
-118.11,34.06,32,3.4592391304347827,0.9347826086956522,2147000
-118.11,34.06,30,3.773170731707317,1.0634146341463415,1875000
-118.11,34.06,18,3.7112375533428166,1.0256045519203414,1923000
-118.11,34.06,16,4.700389105058366,1.0992217898832686,1637000
-118.11,34.06,14,4.578397212543554,1.1637630662020906,1603000
-118.11,34.05,23,6.495274102079395,1.0680529300567108,2667000
-118.11,34.04,28,5.6140602582496415,0.9985652797704447,2580000
-118.11,34.02,40,5.517571884984026,0.987220447284345,2102000
-118.11,34.01,43,4.082228116710875,1.023872679045093,1960000
-118.11,34.01,41,3.5281385281385282,1.0909090909090908,1900000
-118.11,34.01,22,3.554517133956386,1.0342679127725856,1625000
-118.11,34.0,38,5.605664488017429,1.0544662309368191,1937000
-118.11,34.0,24,4.393053016453382,1.0786106032906764,1938000
-118.11,33.98,36,3.8119658119658117,0.9230769230769231,1472000
-118.11,33.97,33,4.464285714285714,1.050420168067227,1666000
-118.11,33.96,29,5.0618181818181816,1.0581818181818181,2616000
-118.11,33.95,36,5.644628099173554,0.9201101928374655,2613000
-118.11,33.95,34,6.514044943820225,0.9382022471910112,4523000
-118.11,33.95,34,6.837301587301587,1.1071428571428572,4000000
-118.11,33.94,37,5.6015625,1.0234375,2449000
-118.11,33.94,36,5.996923076923077,0.9815384615384616,2966000
-118.11,33.94,32,5.44935064935065,0.9818181818181818,2554000
-118.11,33.93,35,5.471311475409836,1.0102459016393444,2835000
-118.11,33.93,17,3.5233918128654973,1.0146198830409356,1625000
-118.11,33.92,34,5.356060606060606,0.9962121212121212,1566000
-118.11,33.92,32,5.740112994350283,1.073446327683616,1513000
-118.11,33.91,36,5.156398104265403,1.09478672985782,1931000
-118.11,33.91,29,5.45398773006135,1.01840490797546,1867000
-118.11,33.91,22,4.3347921225382935,1.0328227571115973,1537000
-118.11,33.9,36,4.845323741007194,1.0,1831000
-118.11,33.9,35,5.540425531914893,1.053191489361702,1846000
-118.11,33.9,35,5.5125,1.1208333333333333,1780000
